iso_code,continent,location,date,total_vaccinations,new_vaccinations
MNG,Asia,Mongolia,4/10/2021,,
MNG,Asia,Mongolia,4/11/2021,,
MNG,Asia,Mongolia,4/12/2021,,
MNG,Asia,Mongolia,4/13/2021,,
MNG,Asia,Mongolia,4/14/2021,,
MNG,Asia,Mongolia,4/15/2021,,
MNG,Asia,Mongolia,4/16/2021,,
MNG,Asia,Mongolia,4/17/2021,,
MNG,Asia,Mongolia,4/18/2021,,
MNG,Asia,Mongolia,4/19/2021,,
MNG,Asia,Mongolia,4/20/2021,,
MNG,Asia,Mongolia,4/21/2021,,
MNG,Asia,Mongolia,4/22/2021,670842,
MNG,Asia,Mongolia,4/23/2021,,
MNG,Asia,Mongolia,4/24/2021,,
MNG,Asia,Mongolia,4/25/2021,,
MNG,Asia,Mongolia,4/26/2021,,
MNG,Asia,Mongolia,4/27/2021,1007030,
MNG,Asia,Mongolia,4/28/2021,1080571,73541
MNG,Asia,Mongolia,4/29/2021,1138662,58091
MNG,Asia,Mongolia,4/30/2021,1208619,69957
MNE,Europe,Montenegro,3/17/2020,,
MNE,Europe,Montenegro,3/18/2020,,
MNE,Europe,Montenegro,3/19/2020,,
MNE,Europe,Montenegro,3/20/2020,,
MNE,Europe,Montenegro,3/21/2020,,
MNE,Europe,Montenegro,3/22/2020,,
MNE,Europe,Montenegro,3/23/2020,,
MNE,Europe,Montenegro,3/24/2020,,
MNE,Europe,Montenegro,3/25/2020,,
MNE,Europe,Montenegro,3/26/2020,,
MNE,Europe,Montenegro,3/27/2020,,
MNE,Europe,Montenegro,3/28/2020,,
MNE,Europe,Montenegro,3/29/2020,,
MNE,Europe,Montenegro,3/30/2020,,
MNE,Europe,Montenegro,3/31/2020,,
MNE,Europe,Montenegro,4/1/2020,,
MNE,Europe,Montenegro,4/2/2020,,
MNE,Europe,Montenegro,4/3/2020,,
MNE,Europe,Montenegro,4/4/2020,,
MNE,Europe,Montenegro,4/5/2020,,
MNE,Europe,Montenegro,4/6/2020,,
MNE,Europe,Montenegro,4/7/2020,,
MNE,Europe,Montenegro,4/8/2020,,
MNE,Europe,Montenegro,4/9/2020,,
MNE,Europe,Montenegro,4/10/2020,,
MNE,Europe,Montenegro,4/11/2020,,
MNE,Europe,Montenegro,4/12/2020,,
MNE,Europe,Montenegro,4/13/2020,,
MNE,Europe,Montenegro,4/14/2020,,
MNE,Europe,Montenegro,4/15/2020,,
MNE,Europe,Montenegro,4/16/2020,,
MNE,Europe,Montenegro,4/17/2020,,
MNE,Europe,Montenegro,4/18/2020,,
MNE,Europe,Montenegro,4/19/2020,,
MNE,Europe,Montenegro,4/20/2020,,
MNE,Europe,Montenegro,4/21/2020,,
MNE,Europe,Montenegro,4/22/2020,,
MNE,Europe,Montenegro,4/23/2020,,
MNE,Europe,Montenegro,4/24/2020,,
MNE,Europe,Montenegro,4/25/2020,,
MNE,Europe,Montenegro,4/26/2020,,
MNE,Europe,Montenegro,4/27/2020,,
MNE,Europe,Montenegro,4/28/2020,,
MNE,Europe,Montenegro,4/29/2020,,
MNE,Europe,Montenegro,4/30/2020,,
MNE,Europe,Montenegro,5/1/2020,,
MNE,Europe,Montenegro,5/2/2020,,
MNE,Europe,Montenegro,5/3/2020,,
MNE,Europe,Montenegro,5/4/2020,,
MNE,Europe,Montenegro,5/5/2020,,
MNE,Europe,Montenegro,5/6/2020,,
MNE,Europe,Montenegro,5/7/2020,,
MNE,Europe,Montenegro,5/8/2020,,
MNE,Europe,Montenegro,5/9/2020,,
MNE,Europe,Montenegro,5/10/2020,,
MNE,Europe,Montenegro,5/11/2020,,
MNE,Europe,Montenegro,5/12/2020,,
MNE,Europe,Montenegro,5/13/2020,,
MNE,Europe,Montenegro,5/14/2020,,
MNE,Europe,Montenegro,5/15/2020,,
MNE,Europe,Montenegro,5/16/2020,,
MNE,Europe,Montenegro,5/17/2020,,
MNE,Europe,Montenegro,5/18/2020,,
MNE,Europe,Montenegro,5/19/2020,,
MNE,Europe,Montenegro,5/20/2020,,
MNE,Europe,Montenegro,5/21/2020,,
MNE,Europe,Montenegro,5/22/2020,,
MNE,Europe,Montenegro,5/23/2020,,
MNE,Europe,Montenegro,5/24/2020,,
MNE,Europe,Montenegro,5/25/2020,,
MNE,Europe,Montenegro,5/26/2020,,
MNE,Europe,Montenegro,5/27/2020,,
MNE,Europe,Montenegro,5/28/2020,,
MNE,Europe,Montenegro,5/29/2020,,
MNE,Europe,Montenegro,5/30/2020,,
MNE,Europe,Montenegro,5/31/2020,,
MNE,Europe,Montenegro,6/1/2020,,
MNE,Europe,Montenegro,6/2/2020,,
MNE,Europe,Montenegro,6/3/2020,,
MNE,Europe,Montenegro,6/4/2020,,
MNE,Europe,Montenegro,6/5/2020,,
MNE,Europe,Montenegro,6/6/2020,,
MNE,Europe,Montenegro,6/7/2020,,
MNE,Europe,Montenegro,6/8/2020,,
MNE,Europe,Montenegro,6/9/2020,,
MNE,Europe,Montenegro,6/10/2020,,
MNE,Europe,Montenegro,6/11/2020,,
MNE,Europe,Montenegro,6/12/2020,,
MNE,Europe,Montenegro,6/13/2020,,
MNE,Europe,Montenegro,6/14/2020,,
MNE,Europe,Montenegro,6/15/2020,,
MNE,Europe,Montenegro,6/16/2020,,
MNE,Europe,Montenegro,6/17/2020,,
MNE,Europe,Montenegro,6/18/2020,,
MNE,Europe,Montenegro,6/19/2020,,
MNE,Europe,Montenegro,6/20/2020,,
MNE,Europe,Montenegro,6/21/2020,,
MNE,Europe,Montenegro,6/22/2020,,
MNE,Europe,Montenegro,6/23/2020,,
MNE,Europe,Montenegro,6/24/2020,,
MNE,Europe,Montenegro,6/25/2020,,
MNE,Europe,Montenegro,6/26/2020,,
MNE,Europe,Montenegro,6/27/2020,,
MNE,Europe,Montenegro,6/28/2020,,
MNE,Europe,Montenegro,6/29/2020,,
MNE,Europe,Montenegro,6/30/2020,,
MNE,Europe,Montenegro,7/1/2020,,
MNE,Europe,Montenegro,7/2/2020,,
MNE,Europe,Montenegro,7/3/2020,,
MNE,Europe,Montenegro,7/4/2020,,
MNE,Europe,Montenegro,7/5/2020,,
MNE,Europe,Montenegro,7/6/2020,,
MNE,Europe,Montenegro,7/7/2020,,
MNE,Europe,Montenegro,7/8/2020,,
MNE,Europe,Montenegro,7/9/2020,,
MNE,Europe,Montenegro,7/10/2020,,
MNE,Europe,Montenegro,7/11/2020,,
MNE,Europe,Montenegro,7/12/2020,,
MNE,Europe,Montenegro,7/13/2020,,
MNE,Europe,Montenegro,7/14/2020,,
MNE,Europe,Montenegro,7/15/2020,,
MNE,Europe,Montenegro,7/16/2020,,
MNE,Europe,Montenegro,7/17/2020,,
MNE,Europe,Montenegro,7/18/2020,,
MNE,Europe,Montenegro,7/19/2020,,
MNE,Europe,Montenegro,7/20/2020,,
MNE,Europe,Montenegro,7/21/2020,,
MNE,Europe,Montenegro,7/22/2020,,
MNE,Europe,Montenegro,7/23/2020,,
MNE,Europe,Montenegro,7/24/2020,,
MNE,Europe,Montenegro,7/25/2020,,
MNE,Europe,Montenegro,7/26/2020,,
MNE,Europe,Montenegro,7/27/2020,,
MNE,Europe,Montenegro,7/28/2020,,
MNE,Europe,Montenegro,7/29/2020,,
MNE,Europe,Montenegro,7/30/2020,,
MNE,Europe,Montenegro,7/31/2020,,
MNE,Europe,Montenegro,8/1/2020,,
MNE,Europe,Montenegro,8/2/2020,,
MNE,Europe,Montenegro,8/3/2020,,
MNE,Europe,Montenegro,8/4/2020,,
MNE,Europe,Montenegro,8/5/2020,,
MNE,Europe,Montenegro,8/6/2020,,
MNE,Europe,Montenegro,8/7/2020,,
MNE,Europe,Montenegro,8/8/2020,,
MNE,Europe,Montenegro,8/9/2020,,
MNE,Europe,Montenegro,8/10/2020,,
MNE,Europe,Montenegro,8/11/2020,,
MNE,Europe,Montenegro,8/12/2020,,
MNE,Europe,Montenegro,8/13/2020,,
MNE,Europe,Montenegro,8/14/2020,,
MNE,Europe,Montenegro,8/15/2020,,
MNE,Europe,Montenegro,8/16/2020,,
MNE,Europe,Montenegro,8/17/2020,,
MNE,Europe,Montenegro,8/18/2020,,
MNE,Europe,Montenegro,8/19/2020,,
MNE,Europe,Montenegro,8/20/2020,,
MNE,Europe,Montenegro,8/21/2020,,
MNE,Europe,Montenegro,8/22/2020,,
MNE,Europe,Montenegro,8/23/2020,,
MNE,Europe,Montenegro,8/24/2020,,
MNE,Europe,Montenegro,8/25/2020,,
MNE,Europe,Montenegro,8/26/2020,,
MNE,Europe,Montenegro,8/27/2020,,
MNE,Europe,Montenegro,8/28/2020,,
MNE,Europe,Montenegro,8/29/2020,,
MNE,Europe,Montenegro,8/30/2020,,
MNE,Europe,Montenegro,8/31/2020,,
MNE,Europe,Montenegro,9/1/2020,,
MNE,Europe,Montenegro,9/2/2020,,
MNE,Europe,Montenegro,9/3/2020,,
MNE,Europe,Montenegro,9/4/2020,,
MNE,Europe,Montenegro,9/5/2020,,
MNE,Europe,Montenegro,9/6/2020,,
MNE,Europe,Montenegro,9/7/2020,,
MNE,Europe,Montenegro,9/8/2020,,
MNE,Europe,Montenegro,9/9/2020,,
MNE,Europe,Montenegro,9/10/2020,,
MNE,Europe,Montenegro,9/11/2020,,
MNE,Europe,Montenegro,9/12/2020,,
MNE,Europe,Montenegro,9/13/2020,,
MNE,Europe,Montenegro,9/14/2020,,
MNE,Europe,Montenegro,9/15/2020,,
MNE,Europe,Montenegro,9/16/2020,,
MNE,Europe,Montenegro,9/17/2020,,
MNE,Europe,Montenegro,9/18/2020,,
MNE,Europe,Montenegro,9/19/2020,,
MNE,Europe,Montenegro,9/20/2020,,
MNE,Europe,Montenegro,9/21/2020,,
MNE,Europe,Montenegro,9/22/2020,,
MNE,Europe,Montenegro,9/23/2020,,
MNE,Europe,Montenegro,9/24/2020,,
MNE,Europe,Montenegro,9/25/2020,,
MNE,Europe,Montenegro,9/26/2020,,
MNE,Europe,Montenegro,9/27/2020,,
MNE,Europe,Montenegro,9/28/2020,,
MNE,Europe,Montenegro,9/29/2020,,
MNE,Europe,Montenegro,9/30/2020,,
MNE,Europe,Montenegro,10/1/2020,,
MNE,Europe,Montenegro,10/2/2020,,
MNE,Europe,Montenegro,10/3/2020,,
MNE,Europe,Montenegro,10/4/2020,,
MNE,Europe,Montenegro,10/5/2020,,
MNE,Europe,Montenegro,10/6/2020,,
MNE,Europe,Montenegro,10/7/2020,,
MNE,Europe,Montenegro,10/8/2020,,
MNE,Europe,Montenegro,10/9/2020,,
MNE,Europe,Montenegro,10/10/2020,,
MNE,Europe,Montenegro,10/11/2020,,
MNE,Europe,Montenegro,10/12/2020,,
MNE,Europe,Montenegro,10/13/2020,,
MNE,Europe,Montenegro,10/14/2020,,
MNE,Europe,Montenegro,10/15/2020,,
MNE,Europe,Montenegro,10/16/2020,,
MNE,Europe,Montenegro,10/17/2020,,
MNE,Europe,Montenegro,10/18/2020,,
MNE,Europe,Montenegro,10/19/2020,,
MNE,Europe,Montenegro,10/20/2020,,
MNE,Europe,Montenegro,10/21/2020,,
MNE,Europe,Montenegro,10/22/2020,,
MNE,Europe,Montenegro,10/23/2020,,
MNE,Europe,Montenegro,10/24/2020,,
MNE,Europe,Montenegro,10/25/2020,,
MNE,Europe,Montenegro,10/26/2020,,
MNE,Europe,Montenegro,10/27/2020,,
MNE,Europe,Montenegro,10/28/2020,,
MNE,Europe,Montenegro,10/29/2020,,
MNE,Europe,Montenegro,10/30/2020,,
MNE,Europe,Montenegro,10/31/2020,,
MNE,Europe,Montenegro,11/1/2020,,
MNE,Europe,Montenegro,11/2/2020,,
MNE,Europe,Montenegro,11/3/2020,,
MNE,Europe,Montenegro,11/4/2020,,
MNE,Europe,Montenegro,11/5/2020,,
MNE,Europe,Montenegro,11/6/2020,,
MNE,Europe,Montenegro,11/7/2020,,
MNE,Europe,Montenegro,11/8/2020,,
MNE,Europe,Montenegro,11/9/2020,,
MNE,Europe,Montenegro,11/10/2020,,
MNE,Europe,Montenegro,11/11/2020,,
MNE,Europe,Montenegro,11/12/2020,,
MNE,Europe,Montenegro,11/13/2020,,
MNE,Europe,Montenegro,11/14/2020,,
MNE,Europe,Montenegro,11/15/2020,,
MNE,Europe,Montenegro,11/16/2020,,
MNE,Europe,Montenegro,11/17/2020,,
MNE,Europe,Montenegro,11/18/2020,,
MNE,Europe,Montenegro,11/19/2020,,
MNE,Europe,Montenegro,11/20/2020,,
MNE,Europe,Montenegro,11/21/2020,,
MNE,Europe,Montenegro,11/22/2020,,
MNE,Europe,Montenegro,11/23/2020,,
MNE,Europe,Montenegro,11/24/2020,,
MNE,Europe,Montenegro,11/25/2020,,
MNE,Europe,Montenegro,11/26/2020,,
MNE,Europe,Montenegro,11/27/2020,,
MNE,Europe,Montenegro,11/28/2020,,
MNE,Europe,Montenegro,11/29/2020,,
MNE,Europe,Montenegro,11/30/2020,,
MNE,Europe,Montenegro,12/1/2020,,
MNE,Europe,Montenegro,12/2/2020,,
MNE,Europe,Montenegro,12/3/2020,,
MNE,Europe,Montenegro,12/4/2020,,
MNE,Europe,Montenegro,12/5/2020,,
MNE,Europe,Montenegro,12/6/2020,,
MNE,Europe,Montenegro,12/7/2020,,
MNE,Europe,Montenegro,12/8/2020,,
MNE,Europe,Montenegro,12/9/2020,,
MNE,Europe,Montenegro,12/10/2020,,
MNE,Europe,Montenegro,12/11/2020,,
MNE,Europe,Montenegro,12/12/2020,,
MNE,Europe,Montenegro,12/13/2020,,
MNE,Europe,Montenegro,12/14/2020,,
MNE,Europe,Montenegro,12/15/2020,,
MNE,Europe,Montenegro,12/16/2020,,
MNE,Europe,Montenegro,12/17/2020,,
MNE,Europe,Montenegro,12/18/2020,,
MNE,Europe,Montenegro,12/19/2020,,
MNE,Europe,Montenegro,12/20/2020,,
MNE,Europe,Montenegro,12/21/2020,,
MNE,Europe,Montenegro,12/22/2020,,
MNE,Europe,Montenegro,12/23/2020,,
MNE,Europe,Montenegro,12/24/2020,,
MNE,Europe,Montenegro,12/25/2020,,
MNE,Europe,Montenegro,12/26/2020,,
MNE,Europe,Montenegro,12/27/2020,,
MNE,Europe,Montenegro,12/28/2020,,
MNE,Europe,Montenegro,12/29/2020,,
MNE,Europe,Montenegro,12/30/2020,,
MNE,Europe,Montenegro,12/31/2020,,
MNE,Europe,Montenegro,1/1/2021,,
MNE,Europe,Montenegro,1/2/2021,,
MNE,Europe,Montenegro,1/3/2021,,
MNE,Europe,Montenegro,1/4/2021,,
MNE,Europe,Montenegro,1/5/2021,,
MNE,Europe,Montenegro,1/6/2021,,
MNE,Europe,Montenegro,1/7/2021,,
MNE,Europe,Montenegro,1/8/2021,,
MNE,Europe,Montenegro,1/9/2021,,
MNE,Europe,Montenegro,1/10/2021,,
MNE,Europe,Montenegro,1/11/2021,,
MNE,Europe,Montenegro,1/12/2021,,
MNE,Europe,Montenegro,1/13/2021,,
MNE,Europe,Montenegro,1/14/2021,,
MNE,Europe,Montenegro,1/15/2021,,
MNE,Europe,Montenegro,1/16/2021,,
MNE,Europe,Montenegro,1/17/2021,,
MNE,Europe,Montenegro,1/18/2021,,
MNE,Europe,Montenegro,1/19/2021,,
MNE,Europe,Montenegro,1/20/2021,,
MNE,Europe,Montenegro,1/21/2021,,
MNE,Europe,Montenegro,1/22/2021,,
MNE,Europe,Montenegro,1/23/2021,,
MNE,Europe,Montenegro,1/24/2021,,
MNE,Europe,Montenegro,1/25/2021,,
MNE,Europe,Montenegro,1/26/2021,,
MNE,Europe,Montenegro,1/27/2021,,
MNE,Europe,Montenegro,1/28/2021,,
MNE,Europe,Montenegro,1/29/2021,,
MNE,Europe,Montenegro,1/30/2021,,
MNE,Europe,Montenegro,1/31/2021,,
MNE,Europe,Montenegro,2/1/2021,,
MNE,Europe,Montenegro,2/2/2021,,
MNE,Europe,Montenegro,2/3/2021,,
MNE,Europe,Montenegro,2/4/2021,,
MNE,Europe,Montenegro,2/5/2021,,
MNE,Europe,Montenegro,2/6/2021,,
MNE,Europe,Montenegro,2/7/2021,,
MNE,Europe,Montenegro,2/8/2021,,
MNE,Europe,Montenegro,2/9/2021,,
MNE,Europe,Montenegro,2/10/2021,,
MNE,Europe,Montenegro,2/11/2021,,
MNE,Europe,Montenegro,2/12/2021,,
MNE,Europe,Montenegro,2/13/2021,,
MNE,Europe,Montenegro,2/14/2021,,
MNE,Europe,Montenegro,2/15/2021,,
MNE,Europe,Montenegro,2/16/2021,,
MNE,Europe,Montenegro,2/17/2021,,
MNE,Europe,Montenegro,2/18/2021,,
MNE,Europe,Montenegro,2/19/2021,,
MNE,Europe,Montenegro,2/20/2021,0,
MNE,Europe,Montenegro,2/21/2021,,
MNE,Europe,Montenegro,2/22/2021,,
MNE,Europe,Montenegro,2/23/2021,,
MNE,Europe,Montenegro,2/24/2021,,
MNE,Europe,Montenegro,2/25/2021,1113,
MNE,Europe,Montenegro,2/26/2021,1288,175
MNE,Europe,Montenegro,2/27/2021,,
MNE,Europe,Montenegro,2/28/2021,,
MNE,Europe,Montenegro,3/1/2021,1531,
MNE,Europe,Montenegro,3/2/2021,,
MNE,Europe,Montenegro,3/3/2021,1927,
MNE,Europe,Montenegro,3/4/2021,,
MNE,Europe,Montenegro,3/5/2021,2250,
MNE,Europe,Montenegro,3/6/2021,2406,156
MNE,Europe,Montenegro,3/7/2021,,
MNE,Europe,Montenegro,3/8/2021,3062,
MNE,Europe,Montenegro,3/9/2021,,
MNE,Europe,Montenegro,3/10/2021,,
MNE,Europe,Montenegro,3/11/2021,,
MNE,Europe,Montenegro,3/12/2021,3374,
MNE,Europe,Montenegro,3/13/2021,,
MNE,Europe,Montenegro,3/14/2021,3793,
MNE,Europe,Montenegro,3/15/2021,,
MNE,Europe,Montenegro,3/16/2021,5021,
MNE,Europe,Montenegro,3/17/2021,5730,709
MNE,Europe,Montenegro,3/18/2021,6085,355
MNE,Europe,Montenegro,3/19/2021,6849,764
MNE,Europe,Montenegro,3/20/2021,7298,449
MNE,Europe,Montenegro,3/21/2021,,
MNE,Europe,Montenegro,3/22/2021,,
MNE,Europe,Montenegro,3/23/2021,8669,
MNE,Europe,Montenegro,3/24/2021,10809,2140
MNE,Europe,Montenegro,3/25/2021,12929,2120
MNE,Europe,Montenegro,3/26/2021,14739,1810
MNE,Europe,Montenegro,3/27/2021,16451,1712
MNE,Europe,Montenegro,3/28/2021,18661,2210
MNE,Europe,Montenegro,3/29/2021,20140,1479
MNE,Europe,Montenegro,3/30/2021,20373,233
MNE,Europe,Montenegro,3/31/2021,22391,2018
MNE,Europe,Montenegro,4/1/2021,23046,655
MNE,Europe,Montenegro,4/2/2021,25003,1957
MNE,Europe,Montenegro,4/3/2021,26972,1969
MNE,Europe,Montenegro,4/4/2021,29710,2738
MNE,Europe,Montenegro,4/5/2021,31631,1921
MNE,Europe,Montenegro,4/6/2021,34335,2704
MNE,Europe,Montenegro,4/7/2021,36857,2522
MNE,Europe,Montenegro,4/8/2021,38541,1684
MNE,Europe,Montenegro,4/9/2021,39812,1271
MNE,Europe,Montenegro,4/10/2021,41372,1560
MNE,Europe,Montenegro,4/11/2021,42450,1078
MNE,Europe,Montenegro,4/12/2021,42866,416
MNE,Europe,Montenegro,4/13/2021,44979,2113
MNE,Europe,Montenegro,4/14/2021,46917,1938
MNE,Europe,Montenegro,4/15/2021,49293,2376
MNE,Europe,Montenegro,4/16/2021,50809,1516
MNE,Europe,Montenegro,4/17/2021,52390,1581
MNE,Europe,Montenegro,4/18/2021,54626,2236
MNE,Europe,Montenegro,4/19/2021,55497,871
MNE,Europe,Montenegro,4/20/2021,56423,926
MNE,Europe,Montenegro,4/21/2021,57462,1039
MNE,Europe,Montenegro,4/22/2021,58150,688
MNE,Europe,Montenegro,4/23/2021,58731,581
MNE,Europe,Montenegro,4/24/2021,59307,576
MNE,Europe,Montenegro,4/25/2021,59911,604
MNE,Europe,Montenegro,4/26/2021,60044,133
MNE,Europe,Montenegro,4/27/2021,60185,141
MNE,Europe,Montenegro,4/28/2021,60431,246
MNE,Europe,Montenegro,4/29/2021,60816,385
MNE,Europe,Montenegro,4/30/2021,61745,929
MSR,North America,Montserrat,2/8/2021,0,
MSR,North America,Montserrat,2/9/2021,,
MSR,North America,Montserrat,2/10/2021,,
MSR,North America,Montserrat,2/11/2021,,
MSR,North America,Montserrat,2/12/2021,,
MSR,North America,Montserrat,2/13/2021,,
MSR,North America,Montserrat,2/14/2021,,
MSR,North America,Montserrat,2/15/2021,,
MSR,North America,Montserrat,2/16/2021,,
MSR,North America,Montserrat,2/17/2021,,
MSR,North America,Montserrat,2/18/2021,,
MSR,North America,Montserrat,2/19/2021,,
MSR,North America,Montserrat,2/20/2021,,
MSR,North America,Montserrat,2/21/2021,,
MSR,North America,Montserrat,2/22/2021,,
MSR,North America,Montserrat,2/23/2021,652,
MSR,North America,Montserrat,2/24/2021,,
MSR,North America,Montserrat,2/25/2021,,
MSR,North America,Montserrat,2/26/2021,,
MSR,North America,Montserrat,2/27/2021,,
MSR,North America,Montserrat,2/28/2021,,
MSR,North America,Montserrat,3/1/2021,,
MSR,North America,Montserrat,3/2/2021,,
MSR,North America,Montserrat,3/3/2021,,
MSR,North America,Montserrat,3/4/2021,,
MSR,North America,Montserrat,3/5/2021,,
MSR,North America,Montserrat,3/6/2021,,
MSR,North America,Montserrat,3/7/2021,,
MSR,North America,Montserrat,3/8/2021,,
MSR,North America,Montserrat,3/9/2021,,
MSR,North America,Montserrat,3/10/2021,932,
MSR,North America,Montserrat,3/11/2021,,
MSR,North America,Montserrat,3/12/2021,,
MSR,North America,Montserrat,3/13/2021,,
MSR,North America,Montserrat,3/14/2021,,
MSR,North America,Montserrat,3/15/2021,,
MSR,North America,Montserrat,3/16/2021,,
MSR,North America,Montserrat,3/17/2021,1306,
MSR,North America,Montserrat,3/18/2021,,
MSR,North America,Montserrat,3/19/2021,,
MSR,North America,Montserrat,3/20/2021,,
MSR,North America,Montserrat,3/21/2021,,
MSR,North America,Montserrat,3/22/2021,,
MSR,North America,Montserrat,3/23/2021,,
MSR,North America,Montserrat,3/24/2021,,
MSR,North America,Montserrat,3/25/2021,,
MSR,North America,Montserrat,3/26/2021,,
MSR,North America,Montserrat,3/27/2021,,
MSR,North America,Montserrat,3/28/2021,,
MSR,North America,Montserrat,3/29/2021,,
MSR,North America,Montserrat,3/30/2021,,
MSR,North America,Montserrat,3/31/2021,1542,
MSR,North America,Montserrat,4/1/2021,,
MSR,North America,Montserrat,4/2/2021,,
MSR,North America,Montserrat,4/3/2021,,
MSR,North America,Montserrat,4/4/2021,,
MSR,North America,Montserrat,4/5/2021,,
MSR,North America,Montserrat,4/6/2021,,
MSR,North America,Montserrat,4/7/2021,,
MSR,North America,Montserrat,4/8/2021,,
MSR,North America,Montserrat,4/9/2021,,
MSR,North America,Montserrat,4/10/2021,,
MSR,North America,Montserrat,4/11/2021,,
MSR,North America,Montserrat,4/12/2021,,
MSR,North America,Montserrat,4/13/2021,,
MSR,North America,Montserrat,4/14/2021,1751,
MSR,North America,Montserrat,4/15/2021,,
MSR,North America,Montserrat,4/16/2021,,
MSR,North America,Montserrat,4/17/2021,,
MSR,North America,Montserrat,4/18/2021,,
MSR,North America,Montserrat,4/19/2021,,
MSR,North America,Montserrat,4/20/2021,,
MSR,North America,Montserrat,4/21/2021,1909,
MAR,Africa,Morocco,2/7/2020,,
MAR,Africa,Morocco,2/8/2020,,
MAR,Africa,Morocco,2/9/2020,,
MAR,Africa,Morocco,2/10/2020,,
MAR,Africa,Morocco,2/11/2020,,
MAR,Africa,Morocco,2/12/2020,,
MAR,Africa,Morocco,2/13/2020,,
MAR,Africa,Morocco,2/14/2020,,
MAR,Africa,Morocco,2/15/2020,,
MAR,Africa,Morocco,2/16/2020,,
MAR,Africa,Morocco,2/17/2020,,
MAR,Africa,Morocco,2/18/2020,,
MAR,Africa,Morocco,2/19/2020,,
MAR,Africa,Morocco,2/20/2020,,
MAR,Africa,Morocco,2/21/2020,,
MAR,Africa,Morocco,2/22/2020,,
MAR,Africa,Morocco,2/23/2020,,
MAR,Africa,Morocco,2/24/2020,,
MAR,Africa,Morocco,2/25/2020,,
MAR,Africa,Morocco,2/26/2020,,
MAR,Africa,Morocco,2/27/2020,,
MAR,Africa,Morocco,2/28/2020,,
MAR,Africa,Morocco,2/29/2020,,
MAR,Africa,Morocco,3/1/2020,,
MAR,Africa,Morocco,3/2/2020,,
MAR,Africa,Morocco,3/3/2020,,
MAR,Africa,Morocco,3/4/2020,,
MAR,Africa,Morocco,3/5/2020,,
MAR,Africa,Morocco,3/6/2020,,
MAR,Africa,Morocco,3/7/2020,,
MAR,Africa,Morocco,3/8/2020,,
MAR,Africa,Morocco,3/9/2020,,
MAR,Africa,Morocco,3/10/2020,,
MAR,Africa,Morocco,3/11/2020,,
MAR,Africa,Morocco,3/12/2020,,
MAR,Africa,Morocco,3/13/2020,,
MAR,Africa,Morocco,3/14/2020,,
MAR,Africa,Morocco,3/15/2020,,
MAR,Africa,Morocco,3/16/2020,,
MAR,Africa,Morocco,3/17/2020,,
MAR,Africa,Morocco,3/18/2020,,
MAR,Africa,Morocco,3/19/2020,,
MAR,Africa,Morocco,3/20/2020,,
MAR,Africa,Morocco,3/21/2020,,
MAR,Africa,Morocco,3/22/2020,,
MAR,Africa,Morocco,3/23/2020,,
MAR,Africa,Morocco,3/24/2020,,
MAR,Africa,Morocco,3/25/2020,,
MAR,Africa,Morocco,3/26/2020,,
MAR,Africa,Morocco,3/27/2020,,
MAR,Africa,Morocco,3/28/2020,,
MAR,Africa,Morocco,3/29/2020,,
MAR,Africa,Morocco,3/30/2020,,
MAR,Africa,Morocco,3/31/2020,,
MAR,Africa,Morocco,4/1/2020,,
MAR,Africa,Morocco,4/2/2020,,
MAR,Africa,Morocco,4/3/2020,,
MAR,Africa,Morocco,4/4/2020,,
MAR,Africa,Morocco,4/5/2020,,
MAR,Africa,Morocco,4/6/2020,,
MAR,Africa,Morocco,4/7/2020,,
MAR,Africa,Morocco,4/8/2020,,
MAR,Africa,Morocco,4/9/2020,,
MAR,Africa,Morocco,4/10/2020,,
MAR,Africa,Morocco,4/11/2020,,
MAR,Africa,Morocco,4/12/2020,,
MAR,Africa,Morocco,4/13/2020,,
MAR,Africa,Morocco,4/14/2020,,
MAR,Africa,Morocco,4/15/2020,,
MAR,Africa,Morocco,4/16/2020,,
MAR,Africa,Morocco,4/17/2020,,
MAR,Africa,Morocco,4/18/2020,,
MAR,Africa,Morocco,4/19/2020,,
MAR,Africa,Morocco,4/20/2020,,
MAR,Africa,Morocco,4/21/2020,,
MAR,Africa,Morocco,4/22/2020,,
MAR,Africa,Morocco,4/23/2020,,
MAR,Africa,Morocco,4/24/2020,,
MAR,Africa,Morocco,4/25/2020,,
MAR,Africa,Morocco,4/26/2020,,
MAR,Africa,Morocco,4/27/2020,,
MAR,Africa,Morocco,4/28/2020,,
MAR,Africa,Morocco,4/29/2020,,
MAR,Africa,Morocco,4/30/2020,,
MAR,Africa,Morocco,5/1/2020,,
MAR,Africa,Morocco,5/2/2020,,
MAR,Africa,Morocco,5/3/2020,,
MAR,Africa,Morocco,5/4/2020,,
MAR,Africa,Morocco,5/5/2020,,
MAR,Africa,Morocco,5/6/2020,,
MAR,Africa,Morocco,5/7/2020,,
MAR,Africa,Morocco,5/8/2020,,
MAR,Africa,Morocco,5/9/2020,,
MAR,Africa,Morocco,5/10/2020,,
MAR,Africa,Morocco,5/11/2020,,
MAR,Africa,Morocco,5/12/2020,,
MAR,Africa,Morocco,5/13/2020,,
MAR,Africa,Morocco,5/14/2020,,
MAR,Africa,Morocco,5/15/2020,,
MAR,Africa,Morocco,5/16/2020,,
MAR,Africa,Morocco,5/17/2020,,
MAR,Africa,Morocco,5/18/2020,,
